2017SegmentationCaseKey,RespondentID,SegmentCode,CustomerType,SpendingRange,Visit,Spending,BrandType,PPA,dwh_create_date
2544,131568,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
2545,131569,Seg.02,Mass Asp,25000 - 59000,3,150000,Independent,50000,2025-09-20 14:28:49.383000000
2546,131590,Seg.01,Mass,0 - 25000,5,75000,Street,15000,2025-09-20 14:28:49.383000000
2547,131590,Seg.01,Mass,0 - 25000,10,200000,Independent,20000,2025-09-20 14:28:49.383000000
2548,131591,Seg.01,Mass,0 - 25000,10,150000,Independent,15000,2025-09-20 14:28:49.383000000
2549,131593,Seg.01,Mass,0 - 25000,4,60000,Independent,15000,2025-09-20 14:28:49.383000000
2550,131633,Seg.01,Mass,0 - 25000,2,40000,Independent,20000,2025-09-20 14:28:49.383000000
2551,131636,Seg.01,Mass,0 - 25000,2,40000,Independent,20000,2025-09-20 14:28:49.383000000
2552,132159,Seg.03,Premium,60000 - 99000,3,210000,Chain,70000,2025-09-20 14:28:49.383000000
2553,132160,Seg.01,Mass,0 - 25000,3,60000,Independent,20000,2025-09-20 14:28:49.383000000
2554,132160,Seg.01,Mass,0 - 25000,1,8000,Street,8000,2025-09-20 14:28:49.383000000
2555,132161,Seg.02,Mass Asp,25000 - 59000,3,150000,Independent,50000,2025-09-20 14:28:49.383000000
2556,132162,Seg.02,Mass Asp,25000 - 59000,20,600000,Independent,30000,2025-09-20 14:28:49.383000000
2557,132162,Seg.01,Mass,0 - 25000,4,40000,Street,10000,2025-09-20 14:28:49.383000000
2558,132163,Seg.01,Mass,0 - 25000,20,120000,Street,6000,2025-09-20 14:28:49.383000000
2559,132177,Seg.01,Mass,0 - 25000,3,45000,Independent,15000,2025-09-20 14:28:49.383000000
2560,132278,Seg.02,Mass Asp,25000 - 59000,60,1500000,Chain,25000,2025-09-20 14:28:49.383000000
2561,132281,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
2562,132282,Seg.02,Mass Asp,25000 - 59000,5,125000,Independent,25000,2025-09-20 14:28:49.383000000
2563,132282,Seg.02,Mass Asp,25000 - 59000,1,40000,Chain,40000,2025-09-20 14:28:49.383000000
2564,132283,Seg.01,Mass,0 - 25000,4,60000,Independent,15000,2025-09-20 14:28:49.383000000
2565,132283,Seg.01,Mass,0 - 25000,21,168000,Street,8000,2025-09-20 14:28:49.383000000
2566,132401,Seg.01,Mass,0 - 25000,2,40000,Chain,20000,2025-09-20 14:28:49.383000000
2567,132403,Seg.01,Mass,0 - 25000,1,20000,Chain,20000,2025-09-20 14:28:49.383000000
2568,132403,Seg.01,Mass,0 - 25000,1,10000,Street,10000,2025-09-20 14:28:49.383000000
2569,132404,Seg.01,Mass,0 - 25000,6,108000,Chain,18000,2025-09-20 14:28:49.383000000
2570,132406,Seg.01,Mass,0 - 25000,15,150000,Independent,10000,2025-09-20 14:28:49.383000000
2571,132407,Seg.01,Mass,0 - 25000,8,160000,Independent,20000,2025-09-20 14:28:49.383000000
2572,132408,Seg.02,Mass Asp,25000 - 59000,8,200000,Chain,25000,2025-09-20 14:28:49.383000000
2573,132410,Seg.01,Mass,0 - 25000,20,340000,Chain,17000,2025-09-20 14:28:49.383000000
2574,132410,Seg.01,Mass,0 - 25000,40,400000,Independent,10000,2025-09-20 14:28:49.383000000
2575,132411,Seg.01,Mass,0 - 25000,8,160000,Independent,20000,2025-09-20 14:28:49.383000000
2576,132470,Seg.02,Mass Asp,25000 - 59000,60,1500000,Chain,25000,2025-09-20 14:28:49.383000000
2577,132471,Seg.01,Mass,0 - 25000,25,250000,Independent,10000,2025-09-20 14:28:49.383000000
2578,132472,Seg.01,Mass,0 - 25000,15,300000,Street,20000,2025-09-20 14:28:49.383000000
2579,132474,Seg.01,Mass,0 - 25000,7,105000,Chain,15000,2025-09-20 14:28:49.383000000
2580,132487,Seg.01,Mass,0 - 25000,1,12000,Street,12000,2025-09-20 14:28:49.383000000
2581,132487,Seg.02,Mass Asp,25000 - 59000,3,177000,Chain,59000,2025-09-20 14:28:49.383000000
2582,132558,Seg.01,Mass,0 - 25000,10,80000,Street,8000,2025-09-20 14:28:49.383000000
2583,132558,Seg.01,Mass,0 - 25000,20,200000,Independent,10000,2025-09-20 14:28:49.383000000
2584,132559,Seg.01,Mass,0 - 25000,30,240000,Street,8000,2025-09-20 14:28:49.383000000
2585,132560,Seg.01,Mass,0 - 25000,30,240000,Street,8000,2025-09-20 14:28:49.383000000
2586,132605,Seg.01,Mass,0 - 25000,20,300000,Independent,15000,2025-09-20 14:28:49.383000000
2587,132605,Seg.02,Mass Asp,25000 - 59000,10,250000,Chain,25000,2025-09-20 14:28:49.383000000
2588,132606,Seg.01,Mass,0 - 25000,10,100000,Street,10000,2025-09-20 14:28:49.383000000
2589,132606,Seg.01,Mass,0 - 25000,20,400000,Independent,20000,2025-09-20 14:28:49.383000000
2590,132607,Seg.01,Mass,0 - 25000,5,100000,Independent,20000,2025-09-20 14:28:49.383000000
2591,132607,Seg.01,Mass,0 - 25000,10,100000,Street,10000,2025-09-20 14:28:49.383000000
2592,132607,Seg.02,Mass Asp,25000 - 59000,15,450000,Chain,30000,2025-09-20 14:28:49.383000000
2593,132623,Seg.02,Mass Asp,25000 - 59000,1,28000,Chain,28000,2025-09-20 14:28:49.383000000
2594,132623,Seg.01,Mass,0 - 25000,1,18000,Street,18000,2025-09-20 14:28:49.383000000
2595,132625,Seg.01,Mass,0 - 25000,3,69000,Street,23000,2025-09-20 14:28:49.383000000
2596,132626,Seg.01,Mass,0 - 25000,28,504000,Street,18000,2025-09-20 14:28:49.383000000
2597,132626,Seg.02,Mass Asp,25000 - 59000,2,80000,Chain,40000,2025-09-20 14:28:49.383000000
2598,132627,Seg.02,Mass Asp,25000 - 59000,12,420000,Chain,35000,2025-09-20 14:28:49.383000000
2599,132628,Seg.01,Mass,0 - 25000,10,200000,Street,20000,2025-09-20 14:28:49.383000000
2600,132628,Seg.02,Mass Asp,25000 - 59000,20,1000000,Chain,50000,2025-09-20 14:28:49.383000000
2601,132630,Seg.01,Mass,0 - 25000,2,46000,Street,23000,2025-09-20 14:28:49.383000000
2602,132632,Seg.01,Mass,0 - 25000,12,264000,Street,22000,2025-09-20 14:28:49.383000000
2603,132692,Seg.02,Mass Asp,25000 - 59000,4,120000,Independent,30000,2025-09-20 14:28:49.383000000
2604,132714,Seg.01,Mass,0 - 25000,24,168000,Street,7000,2025-09-20 14:28:49.383000000
2605,132715,Seg.01,Mass,0 - 25000,30,210000,Independent,7000,2025-09-20 14:28:49.383000000
2606,132716,Seg.01,Mass,0 - 25000,15,180000,Independent,12000,2025-09-20 14:28:49.383000000
2607,132717,Seg.01,Mass,0 - 25000,20,120000,Street,6000,2025-09-20 14:28:49.383000000
2608,132717,Seg.01,Mass,0 - 25000,5,40000,Independent,8000,2025-09-20 14:28:49.383000000
2609,132768,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
2610,132798,Seg.01,Mass,0 - 25000,4,80000,Street,20000,2025-09-20 14:28:49.383000000
2611,132799,Seg.01,Mass,0 - 25000,30,450000,Street,15000,2025-09-20 14:28:49.383000000
2612,132800,Seg.01,Mass,0 - 25000,3,45000,Independent,15000,2025-09-20 14:28:49.383000000
2613,132889,Seg.01,Mass,0 - 25000,3,60000,Independent,20000,2025-09-20 14:28:49.383000000
2614,132898,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
2615,132899,Seg.02,Mass Asp,25000 - 59000,2,78000,Chain,39000,2025-09-20 14:28:49.383000000
2616,132903,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
2617,132904,Seg.02,Mass Asp,25000 - 59000,4,160000,Chain,40000,2025-09-20 14:28:49.383000000
2618,132905,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
2619,132906,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
2620,132938,Seg.02,Mass Asp,25000 - 59000,1,30000,Chain,30000,2025-09-20 14:28:49.383000000
2621,132938,Seg.01,Mass,0 - 25000,11,165000,Independent,15000,2025-09-20 14:28:49.383000000
2622,132939,Seg.01,Mass,0 - 25000,9,90000,Independent,10000,2025-09-20 14:28:49.383000000
2623,132939,Seg.02,Mass Asp,25000 - 59000,3,117000,Chain,39000,2025-09-20 14:28:49.383000000
2624,132940,Seg.01,Mass,0 - 25000,3,45000,Independent,15000,2025-09-20 14:28:49.383000000
2625,132941,Seg.01,Mass,0 - 25000,28,196000,Independent,7000,2025-09-20 14:28:49.383000000
2626,132941,Seg.01,Mass,0 - 25000,2,14000,Street,7000,2025-09-20 14:28:49.383000000
2627,132942,Seg.01,Mass,0 - 25000,2,30000,Independent,15000,2025-09-20 14:28:49.383000000
2628,132944,Seg.01,Mass,0 - 25000,17,255000,Chain,15000,2025-09-20 14:28:49.383000000
2629,132944,Seg.01,Mass,0 - 25000,17,255000,Independent,15000,2025-09-20 14:28:49.383000000
2630,132944,Seg.01,Mass,0 - 25000,3,30000,Street,10000,2025-09-20 14:28:49.383000000
2631,132948,Seg.02,Mass Asp,25000 - 59000,2,100000,Chain,50000,2025-09-20 14:28:49.383000000
2632,132949,Seg.02,Mass Asp,25000 - 59000,10,400000,Chain,40000,2025-09-20 14:28:49.383000000
2633,132949,Seg.02,Mass Asp,25000 - 59000,20,700000,Independent,35000,2025-09-20 14:28:49.383000000
2634,132950,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
2635,132951,Seg.02,Mass Asp,25000 - 59000,2,90000,Chain,45000,2025-09-20 14:28:49.383000000
2636,132952,Seg.02,Mass Asp,25000 - 59000,25,1000000,Independent,40000,2025-09-20 14:28:49.383000000
2637,132952,Seg.01,Mass,0 - 25000,5,75000,Street,15000,2025-09-20 14:28:49.383000000
2638,132953,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
2639,132954,Seg.02,Mass Asp,25000 - 59000,2,80000,Independent,40000,2025-09-20 14:28:49.383000000
2640,132955,Seg.01,Mass,0 - 25000,6,120000,Independent,20000,2025-09-20 14:28:49.383000000
2641,132956,Seg.01,Mass,0 - 25000,10,150000,Street,15000,2025-09-20 14:28:49.383000000
2642,132956,Seg.02,Mass Asp,25000 - 59000,20,600000,Independent,30000,2025-09-20 14:28:49.383000000
2643,132957,Seg.02,Mass Asp,25000 - 59000,3,75000,Independent,25000,2025-09-20 14:28:49.383000000
2644,132958,Seg.01,Mass,0 - 25000,4,48000,Street,12000,2025-09-20 14:28:49.383000000
2645,132963,Seg.02,Mass Asp,25000 - 59000,3,105000,Independent,35000,2025-09-20 14:28:49.383000000
2646,132964,Seg.02,Mass Asp,25000 - 59000,5,150000,Independent,30000,2025-09-20 14:28:49.383000000
2647,132965,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
2648,132966,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
2649,132968,Seg.03,Premium,60000 - 99000,1,70000,Chain,70000,2025-09-20 14:28:49.383000000
2650,132970,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
2651,132971,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
2652,132972,Seg.02,Mass Asp,25000 - 59000,30,900000,Independent,30000,2025-09-20 14:28:49.383000000
2653,132973,Seg.01,Mass,0 - 25000,10,200000,Independent,20000,2025-09-20 14:28:49.383000000
2654,132974,Seg.01,Mass,0 - 25000,2,40000,Independent,20000,2025-09-20 14:28:49.383000000
2655,132977,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
2656,132978,Seg.03,Premium,60000 - 99000,3,195000,Independent,65000,2025-09-20 14:28:49.383000000
2657,132979,Seg.02,Mass Asp,25000 - 59000,2,100000,Independent,50000,2025-09-20 14:28:49.383000000
2658,132980,Seg.02,Mass Asp,25000 - 59000,4,120000,Independent,30000,2025-09-20 14:28:49.383000000
2659,132981,Seg.02,Mass Asp,25000 - 59000,3,75000,Independent,25000,2025-09-20 14:28:49.383000000
2660,132982,Seg.02,Mass Asp,25000 - 59000,15,375000,Independent,25000,2025-09-20 14:28:49.383000000
2661,132983,Seg.01,Mass,0 - 25000,2,40000,Independent,20000,2025-09-20 14:28:49.383000000
2662,132984,Seg.01,Mass,0 - 25000,2,40000,Independent,20000,2025-09-20 14:28:49.383000000
2663,133096,Seg.02,Mass Asp,25000 - 59000,20,600000,Chain,30000,2025-09-20 14:28:49.383000000
2664,133096,Seg.01,Mass,0 - 25000,10,100000,Street,10000,2025-09-20 14:28:49.383000000
2665,133097,Seg.01,Mass,0 - 25000,1,12000,Street,12000,2025-09-20 14:28:49.383000000
2666,133097,Seg.01,Mass,0 - 25000,1,18000,Independent,18000,2025-09-20 14:28:49.383000000
2667,133098,Seg.01,Mass,0 - 25000,30,360000,Street,12000,2025-09-20 14:28:49.383000000
2668,133099,Seg.01,Mass,0 - 25000,4,40000,Street,10000,2025-09-20 14:28:49.383000000
2669,133100,Seg.02,Mass Asp,25000 - 59000,27,1350000,Independent,50000,2025-09-20 14:28:49.383000000
2670,133100,Seg.01,Mass,0 - 25000,3,30000,Street,10000,2025-09-20 14:28:49.383000000
2671,133101,Seg.03,Premium,60000 - 99000,3,240000,Chain,80000,2025-09-20 14:28:49.383000000
2672,133129,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
2673,133130,Seg.02,Mass Asp,25000 - 59000,2,70000,Chain,35000,2025-09-20 14:28:49.383000000
2674,133131,Seg.01,Mass,0 - 25000,4,80000,Street,20000,2025-09-20 14:28:49.383000000
2675,133132,Seg.02,Mass Asp,25000 - 59000,2,50000,Street,25000,2025-09-20 14:28:49.383000000
2676,133134,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
2677,133243,Seg.01,Mass,0 - 25000,22,440000,Independent,20000,2025-09-20 14:28:49.383000000
2678,133244,Seg.01,Mass,0 - 25000,23,161000,Street,7000,2025-09-20 14:28:49.383000000
2679,133245,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
2680,133246,Seg.01,Mass,0 - 25000,4,60000,Independent,15000,2025-09-20 14:28:49.383000000
2681,133247,Seg.01,Mass,0 - 25000,40,600000,Independent,15000,2025-09-20 14:28:49.383000000
2682,133275,Seg.01,Mass,0 - 25000,30,300000,Street,10000,2025-09-20 14:28:49.383000000
2683,133276,Seg.02,Mass Asp,25000 - 59000,8,400000,Chain,50000,2025-09-20 14:28:49.383000000
2684,133325,Seg.01,Mass,0 - 25000,5,50000,Street,10000,2025-09-20 14:28:49.383000000
2685,133325,Seg.02,Mass Asp,25000 - 59000,25,875000,Independent,35000,2025-09-20 14:28:49.383000000
2686,133327,Seg.01,Mass,0 - 25000,5,60000,Street,12000,2025-09-20 14:28:49.383000000
2687,133327,Seg.02,Mass Asp,25000 - 59000,25,1250000,Independent,50000,2025-09-20 14:28:49.383000000
2688,133329,Seg.04,Super Premium,100000+,3,300000,Independent,100000,2025-09-20 14:28:49.383000000
2689,133345,Seg.01,Mass,0 - 25000,20,300000,Independent,15000,2025-09-20 14:28:49.383000000
2690,133360,Seg.01,Mass,0 - 25000,3,36000,Independent,12000,2025-09-20 14:28:49.383000000
2691,133360,Seg.01,Mass,0 - 25000,3,36000,Street,12000,2025-09-20 14:28:49.383000000
2692,133377,Seg.01,Mass,0 - 25000,1,12000,Street,12000,2025-09-20 14:28:49.383000000
2693,133377,Seg.02,Mass Asp,25000 - 59000,3,150000,Chain,50000,2025-09-20 14:28:49.383000000
2694,133378,Seg.01,Mass,0 - 25000,20,200000,Street,10000,2025-09-20 14:28:49.383000000
2695,133379,Seg.01,Mass,0 - 25000,1,15000,Street,15000,2025-09-20 14:28:49.383000000
2696,133379,Seg.02,Mass Asp,25000 - 59000,3,150000,Chain,50000,2025-09-20 14:28:49.383000000
2697,133381,Seg.01,Mass,0 - 25000,29,290000,Street,10000,2025-09-20 14:28:49.383000000
2698,133382,Seg.01,Mass,0 - 25000,30,240000,Street,8000,2025-09-20 14:28:49.383000000
2699,133386,Seg.01,Mass,0 - 25000,60,600000,Street,10000,2025-09-20 14:28:49.383000000
2700,133386,Seg.01,Mass,0 - 25000,30,300000,Independent,10000,2025-09-20 14:28:49.383000000
2701,133387,Seg.01,Mass,0 - 25000,20,200000,Independent,10000,2025-09-20 14:28:49.383000000
2702,133387,Seg.01,Mass,0 - 25000,10,70000,Street,7000,2025-09-20 14:28:49.383000000
2703,133388,Seg.01,Mass,0 - 25000,30,450000,Street,15000,2025-09-20 14:28:49.383000000
2704,133389,Seg.01,Mass,0 - 25000,30,390000,Independent,13000,2025-09-20 14:28:49.383000000
2705,133390,Seg.01,Mass,0 - 25000,10,70000,Street,7000,2025-09-20 14:28:49.383000000
2706,133390,Seg.01,Mass,0 - 25000,50,500000,Independent,10000,2025-09-20 14:28:49.383000000
2707,133392,Seg.01,Mass,0 - 25000,20,360000,Chain,18000,2025-09-20 14:28:49.383000000
2708,133392,Seg.01,Mass,0 - 25000,40,480000,Independent,12000,2025-09-20 14:28:49.383000000
2709,133393,Seg.02,Mass Asp,25000 - 59000,4,140000,Chain,35000,2025-09-20 14:28:49.383000000
2710,133394,Seg.01,Mass,0 - 25000,10,120000,Independent,12000,2025-09-20 14:28:49.383000000
2711,133394,Seg.01,Mass,0 - 25000,20,200000,Street,10000,2025-09-20 14:28:49.383000000
2712,133395,Seg.01,Mass,0 - 25000,40,400000,Independent,10000,2025-09-20 14:28:49.383000000
2713,133395,Seg.01,Mass,0 - 25000,20,140000,Street,7000,2025-09-20 14:28:49.383000000
2714,133396,Seg.01,Mass,0 - 25000,5,60000,Independent,12000,2025-09-20 14:28:49.383000000
2715,133396,Seg.01,Mass,0 - 25000,2,20000,Street,10000,2025-09-20 14:28:49.383000000
2716,133397,Seg.01,Mass,0 - 25000,4,48000,Chain,12000,2025-09-20 14:28:49.383000000
2717,133397,Seg.01,Mass,0 - 25000,23,184000,Independent,8000,2025-09-20 14:28:49.383000000
2718,133397,Seg.01,Mass,0 - 25000,3,24000,Street,8000,2025-09-20 14:28:49.383000000
2719,133405,Seg.01,Mass,0 - 25000,20,200000,Independent,10000,2025-09-20 14:28:49.383000000
2720,133409,Seg.02,Mass Asp,25000 - 59000,2,60000,Street,30000,2025-09-20 14:28:49.383000000
2721,133409,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
2722,133409,Seg.02,Mass Asp,25000 - 59000,24,720000,Independent,30000,2025-09-20 14:28:49.383000000
2723,133410,Seg.01,Mass,0 - 25000,2,40000,Street,20000,2025-09-20 14:28:49.383000000
2724,133411,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
2725,133413,Seg.01,Mass,0 - 25000,21,210000,Independent,10000,2025-09-20 14:28:49.383000000
2726,133446,Seg.01,Mass,0 - 25000,13,195000,Street,15000,2025-09-20 14:28:49.383000000
2727,133451,Seg.01,Mass,0 - 25000,10,80000,Street,8000,2025-09-20 14:28:49.383000000
2728,133451,Seg.01,Mass,0 - 25000,20,240000,Independent,12000,2025-09-20 14:28:49.383000000
2729,133453,Seg.01,Mass,0 - 25000,4,48000,Independent,12000,2025-09-20 14:28:49.383000000
2730,133480,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
2731,133480,Seg.02,Mass Asp,25000 - 59000,1,30000,Chain,30000,2025-09-20 14:28:49.383000000
2732,133482,Seg.02,Mass Asp,25000 - 59000,4,120000,Independent,30000,2025-09-20 14:28:49.383000000
2733,133483,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
2734,133484,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
2735,133485,Seg.01,Mass,0 - 25000,2,40000,Independent,20000,2025-09-20 14:28:49.383000000
2736,133520,Seg.02,Mass Asp,25000 - 59000,2,100000,Chain,50000,2025-09-20 14:28:49.383000000
2737,133520,Seg.02,Mass Asp,25000 - 59000,2,60000,Street,30000,2025-09-20 14:28:49.383000000
2738,133563,Seg.02,Mass Asp,25000 - 59000,12,480000,Chain,40000,2025-09-20 14:28:49.383000000
2739,133564,Seg.03,Premium,60000 - 99000,10,700000,Chain,70000,2025-09-20 14:28:49.383000000
2740,133570,Seg.01,Mass,0 - 25000,25,200000,Street,8000,2025-09-20 14:28:49.383000000
2741,133571,Seg.01,Mass,0 - 25000,4,40000,Independent,10000,2025-09-20 14:28:49.383000000
2742,133572,Seg.01,Mass,0 - 25000,4,32000,Street,8000,2025-09-20 14:28:49.383000000
2743,133613,Seg.02,Mass Asp,25000 - 59000,10,400000,Chain,40000,2025-09-20 14:28:49.383000000
2744,133615,Seg.01,Mass,0 - 25000,20,120000,Street,6000,2025-09-20 14:28:49.383000000
2745,133615,Seg.01,Mass,0 - 25000,7,84000,Independent,12000,2025-09-20 14:28:49.383000000
2746,133616,Seg.01,Mass,0 - 25000,6,90000,Independent,15000,2025-09-20 14:28:49.383000000
2747,133617,Seg.01,Mass,0 - 25000,28,336000,Independent,12000,2025-09-20 14:28:49.383000000
2748,133618,Seg.01,Mass,0 - 25000,20,100000,Independent,5000,2025-09-20 14:28:49.383000000
2749,133618,Seg.01,Mass,0 - 25000,10,60000,Street,6000,2025-09-20 14:28:49.383000000
2750,133619,Seg.01,Mass,0 - 25000,5,30000,Street,6000,2025-09-20 14:28:49.383000000
2751,133619,Seg.01,Mass,0 - 25000,2,24000,Independent,12000,2025-09-20 14:28:49.383000000
2752,133620,Seg.02,Mass Asp,25000 - 59000,1,30000,Chain,30000,2025-09-20 14:28:49.383000000
2753,133620,Seg.01,Mass,0 - 25000,1,10000,Independent,10000,2025-09-20 14:28:49.383000000
2754,133637,Seg.01,Mass,0 - 25000,30,210000,Independent,7000,2025-09-20 14:28:49.383000000
2755,133638,Seg.01,Mass,0 - 25000,18,216000,Independent,12000,2025-09-20 14:28:49.383000000
2756,133638,Seg.01,Mass,0 - 25000,2,16000,Street,8000,2025-09-20 14:28:49.383000000
2757,133639,Seg.01,Mass,0 - 25000,2,30000,Independent,15000,2025-09-20 14:28:49.383000000
2758,133640,Seg.01,Mass,0 - 25000,2,30000,Independent,15000,2025-09-20 14:28:49.383000000
2759,133641,Seg.02,Mass Asp,25000 - 59000,4,196000,Chain,49000,2025-09-20 14:28:49.383000000
2760,133641,Seg.01,Mass,0 - 25000,8,160000,Independent,20000,2025-09-20 14:28:49.383000000
2761,133642,Seg.01,Mass,0 - 25000,30,240000,Independent,8000,2025-09-20 14:28:49.383000000
2762,133677,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
2763,133681,Seg.02,Mass Asp,25000 - 59000,2,70000,Street,35000,2025-09-20 14:28:49.383000000
2764,133685,Seg.02,Mass Asp,25000 - 59000,1,50000,Chain,50000,2025-09-20 14:28:49.383000000
2765,133685,Seg.01,Mass,0 - 25000,1,10000,Independent,10000,2025-09-20 14:28:49.383000000
2766,133732,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
2767,133756,Seg.01,Mass,0 - 25000,4,80000,Street,20000,2025-09-20 14:28:49.383000000
2768,133757,Seg.01,Mass,0 - 25000,3,60000,Street,20000,2025-09-20 14:28:49.383000000
2769,133758,Seg.01,Mass,0 - 25000,2,40000,Street,20000,2025-09-20 14:28:49.383000000
2770,133759,Seg.01,Mass,0 - 25000,2,40000,Street,20000,2025-09-20 14:28:49.383000000
2771,133771,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
2772,133778,Seg.01,Mass,0 - 25000,4,60000,Street,15000,2025-09-20 14:28:49.383000000
2773,133789,Seg.02,Mass Asp,25000 - 59000,2,70000,Independent,35000,2025-09-20 14:28:49.383000000
2774,133867,Seg.01,Mass,0 - 25000,30,270000,Street,9000,2025-09-20 14:28:49.383000000
2775,133868,Seg.01,Mass,0 - 25000,6,60000,Street,10000,2025-09-20 14:28:49.383000000
2776,133869,Seg.01,Mass,0 - 25000,24,480000,Independent,20000,2025-09-20 14:28:49.383000000
2777,133869,Seg.02,Mass Asp,25000 - 59000,6,240000,Chain,40000,2025-09-20 14:28:49.383000000
