RespondentKey,RespondentID,CityID,GroupSize,Age,Gender,TopOfMind,BrandUseMostOften,BrandUseMostOften_Previous,MostFavourite,AgeGroup,MPI,Occupation,OccupationGroup,Year,MPI_Mean_Use,,,,,,,
6522,443099,4,2,28,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,25 - 29 ,Under VND 4.5m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,1499,,,,,,,
6523,443123,2,1,23,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,5499,,,,,,,
6524,443151,6,5,49,Male,Street Coffee,Street Coffee,Other,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6525,443169,6,3,41,Female,Street Coffee,Street Coffee,N/A,Street Coffee,40 - 44 ,Under VND 4.5m,Housewife,None Working,2018,3749,,,,,,,
6526,443325,6,3,47,Female,Other,Other,N/A,Other,45+ ,N/A,Housewife,None Working,2018,N/A,,,,,,,
6527,443346,1,2,34,Male,C?ng Cà Phê,C?ng Cà Phê,Other,C?ng Cà Phê,30 - 34 ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,13499,,,,,,,
6528,443362,6,2,38,Female,Other,Other,Street Coffee,Other,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6529,443560,1,3,28,Male,C?ng Cà Phê,C?ng Cà Phê,N/A,C?ng Cà Phê,25 - 29 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,5499,,,,,,,
6530,443561,1,3,28,Female,Other,Other,N/A,C?ng Cà Phê,25 - 29 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2018,8249,,,,,,,
6531,443562,1,4,36,Female,Urban Station,Urban Station,N/A,Urban Station,35 - 39 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6532,443563,1,3,30,Female,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2018,5499,,,,,,,
6533,443564,1,3,45,Male,Other,Other,Other,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,8249,,,,,,,
6534,443565,1,3,40,Male,Aha Cafe,C?ng Cà Phê,N/A,C?ng Cà Phê,40 - 44 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6535,443566,1,1,35,Male,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,8249,,,,,,,
6536,443567,1,4,22,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2018,5499,,,,,,,
6537,443588,4,2,34,Female,Highlands Coffee,Other,N/A,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,8249,,,,,,,
6538,443589,4,4,38,Female,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,13499,,,,,,,
6539,443590,4,5,21,Male,Other,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6540,443595,1,2,20,Female,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6541,443607,2,5,18,Male,Other,Other,Street Coffee,Trung Nguyên,16 - 19 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6542,443608,2,6,23,Male,Trung Nguyên,Other,Street Coffee,Phúc Long,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6543,443609,2,5,35,Male,Street Coffee,Other,Street Coffee,Other,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6544,443610,2,7,22,Male,Other,Other,Street Coffee,Other,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6545,443611,2,6,33,Male,Street Coffee,Other,Street Coffee,Other,30 - 34 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6546,443612,2,5,26,Male,Street Coffee,Street Coffee,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6547,443620,4,3,28,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6548,443621,4,4,28,Female,Highlands Coffee,Other,Other,Highlands Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6549,443622,4,3,23,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6550,443623,4,4,46,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,6999,,,,,,,
6551,443624,4,3,48,Female,Other,Other,Other,Other,45+ ,Under VND 4.5m,Semi-skilled labor (salesperson,Blue Collar,2018,3749,,,,,,,
6552,443625,4,3,26,Female,Other,Other,Other,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6553,443626,4,2,20,Male,Highlands Coffee,Other,N/A,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6554,443627,4,2,48,Male,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,6999,,,,,,,
6555,443632,4,3,28,Male,Other,Other,Other,Other,25 - 29 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6556,443633,4,4,31,Female,Other,Other,Trung Nguyên,Other,30 - 34 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,5499,,,,,,,
6557,443634,4,6,20,Female,Other,Other,N/A,Other,20 - 24 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6558,443635,4,4,36,Female,Other,Other,Highlands Coffee,Other,35 - 39 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6559,443636,4,3,27,Female,Other,Other,C?ng Cà Phê,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6560,443647,1,2,29,Female,Urban Station,Urban Station,N/A,Urban Station,25 - 29 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6561,443648,1,3,52,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,5499,,,,,,,
6562,443649,1,3,22,Female,C?ng Cà Phê,Highlands Coffee,C?ng Cà Phê,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6563,443650,1,3,35,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6564,443652,1,5,27,Male,Trung Nguyên,Trung Nguyên,N/A,Trung Nguyên,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6565,443653,1,3,30,Female,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Professional (doctor,White Collar,2018,5499,,,,,,,
6566,443654,1,6,33,Female,Trung Nguyên,Trung Nguyên,N/A,Trung Nguyên,30 - 34 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,5499,,,,,,,
6567,443655,1,4,34,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,Under VND 4.5m,Civil servant - Staff level,White Collar,2018,3749,,,,,,,
6568,443657,1,4,26,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,25 - 29 ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,10499,,,,,,,
6569,443658,1,2,50,Male,Other,Other,Other,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,8249,,,,,,,
6570,443659,1,3,33,Male,Aha Cafe,Aha Cafe,C?ng Cà Phê,Aha Cafe,30 - 34 ,VND 4.5m - VND 8.9m,Professional (doctor,White Collar,2018,6999,,,,,,,
6571,443660,1,3,24,Male,Urban Station,Urban Station,N/A,Urban Station,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,5499,,,,,,,
6572,443696,6,6,23,Male,Street Coffee,Street Coffee,N/A,Milano,20 - 24 ,Under VND 4.5m,Skilled Labor (tailor,Blue Collar,2018,1499,,,,,,,
6573,443697,6,3,26,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,8249,,,,,,,
6574,443700,6,2,51,Male,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,Under VND 4.5m,Retirement,None Working,2018,1499,,,,,,,
6575,443711,4,4,30,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6576,443712,4,3,23,Male,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6577,443713,4,4,32,Female,Highlands Coffee,Highlands Coffee,Other,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6578,443720,1,4,53,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,1499,,,,,,,
6579,443721,1,4,38,Male,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,13499,,,,,,,
6580,443722,1,2,18,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,16 - 19 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6581,443723,1,4,33,Male,C?ng Cà Phê,C?ng Cà Phê,N/A,C?ng Cà Phê,30 - 34 ,VND 9m - VND 14.9m,Civil servant - Staff level,White Collar,2018,10499,,,,,,,
6582,443724,1,4,28,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,8249,,,,,,,
6583,443725,1,2,48,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2018,5499,,,,,,,
6584,443726,1,3,43,Female,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,5499,,,,,,,
6585,443727,1,4,29,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,25 - 29 ,VND 9m - VND 14.9m,Unskilled Labor (worker,Blue Collar,2018,10499,,,,,,,
6586,443728,1,3,50,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,1499,,,,,,,
6587,443729,1,3,46,Male,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,8249,,,,,,,
6588,443730,1,4,36,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6589,443731,1,4,22,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6590,443734,1,5,21,Male,Other,Other,Street Coffee,Other,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2018,5499,,,,,,,
6591,443735,1,5,27,Male,Aha Cafe,Aha Cafe,Street Coffee,Aha Cafe,25 - 29 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2018,10499,,,,,,,
6592,443736,1,4,44,Male,Other,Other,Street Coffee,Other,40 - 44 ,VND 15m - VND 24.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,22499,,,,,,,
6593,443737,1,5,24,Female,The Coffee House,The Coffee House,N/A,The Coffee House,20 - 24 ,VND 9m - VND 14.9m,Semi-skilled labor (salesperson,Blue Collar,2018,10499,,,,,,,
6594,443747,6,4,43,Female,Other,Street Coffee,Milano,Milano,40 - 44 ,Under VND 4.5m,Housewife,None Working,2018,1499,,,,,,,
6595,443758,6,4,40,Male,Other,Street Coffee,Other,Other,40 - 44 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6596,443798,2,1,40,Female,Street Coffee,Street Coffee,N/A,Street Coffee,40 - 44 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6597,443814,3,2,36,Male,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,6999,,,,,,,
6598,443841,2,2,31,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6599,443867,3,2,24,Female,Other,Other,N/A,Other,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,5499,,,,,,,
6600,443886,2,4,35,Male,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,6999,,,,,,,
6601,443914,6,4,16,Female,Milano,Street Coffee,N/A,Milano,16 - 19 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6602,443966,5,3,56,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,3749,,,,,,,
6603,443980,2,3,60,Male,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6604,443984,3,2,47,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,1499,,,,,,,
6605,443997,1,4,34,Female,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6606,443998,1,3,49,Male,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6607,443999,1,4,28,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,25 - 29 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2018,10499,,,,,,,
6608,444000,1,4,28,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6609,444016,1,4,47,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,3749,,,,,,,
6610,444023,6,3,22,Male,Other,Other,Other,Other,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6611,444075,1,4,50,Female,Other,Other,Street Coffee,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,3749,,,,,,,
6612,444076,1,4,55,Male,Other,Other,Street Coffee,Other,45+ ,VND 9m - VND 14.9m,Unskilled Labor (worker,Blue Collar,2018,13499,,,,,,,
6613,444077,1,4,33,Male,C?ng Cà Phê,C?ng Cà Phê,Street Coffee,C?ng Cà Phê,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6614,444078,1,3,53,Male,Other,Other,Street Coffee,Other,45+ ,VND 9m - VND 14.9m,Unskilled Labor (worker,Blue Collar,2018,10499,,,,,,,
6615,444079,1,5,20,Female,Other,Other,N/A,Other,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,3749,,,,,,,
6616,444080,1,3,38,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,5499,,,,,,,
6617,444081,1,4,52,Female,Other,Other,Street Coffee,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,1499,,,,,,,
6618,444098,4,4,35,Male,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Semi-skilled labor (salesperson,Blue Collar,2018,13499,,,,,,,
6619,444108,5,3,40,Female,Other,Other,N/A,Other,40 - 44 ,Under VND 4.5m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2018,3749,,,,,,,
6620,444110,6,1,21,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6621,444116,3,2,48,Female,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,Under VND 4.5m,Skilled Labor (tailor,Blue Collar,2018,3749,,,,,,,
6622,444176,3,4,35,Male,Other,Other,Other,Other,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6623,444177,4,4,39,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,35 - 39 ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,10499,,,,,,,
6624,444184,2,4,40,Male,Street Coffee,Street Coffee,The Coffee House,Street Coffee,40 - 44 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6625,444221,2,1,43,Male,Street Coffee,Street Coffee,N/A,Street Coffee,40 - 44 ,Under VND 4.5m,Unskilled Labor (worker,Blue Collar,2018,3749,,,,,,,
6626,444227,4,4,35,Female,Other,Other,Other,Highlands Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6627,444303,5,3,22,Female,Highlands Coffee,Other,The Coffee House,The Coffee House,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,6999,,,,,,,
6628,444388,2,2,19,Male,The Coffee House,Milano,Street Coffee,Milano,16 - 19 ,Under VND 4.5m,Pupil / Student,None Working,2018,3749,,,,,,,
6629,444411,2,4,27,Male,Street Coffee,Street Coffee,N/A,Street Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6630,444425,1,3,38,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2018,8249,,,,,,,
6631,444439,5,2,32,Female,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6632,444441,3,3,30,Male,Other,Other,N/A,Other,30 - 34 ,VND 15m - VND 24.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2018,22499,,,,,,,
6633,444443,3,5,28,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,8249,,,,,,,
6634,444444,3,4,33,Male,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Artist (actor/actress,Other Occupations,2018,8249,,,,,,,
6635,444445,3,4,36,Female,Other,Other,Street Coffee,Other,35 - 39 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,6999,,,,,,,
6636,444447,3,2,28,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2018,8249,,,,,,,
6637,444448,3,4,28,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6638,444449,3,3,28,Male,Other,Other,Other,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6639,444450,3,4,26,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6640,444451,3,4,38,Female,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Artist (actor/actress,Other Occupations,2018,10499,,,,,,,
6641,444452,3,4,31,Male,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,8249,,,,,,,
6642,444453,3,4,28,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2018,5499,,,,,,,
6643,444454,3,5,39,Female,Other,Other,Other,Other,35 - 39 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,6999,,,,,,,
6644,444455,1,2,29,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,8249,,,,,,,
6645,444456,1,2,55,Male,Other,Other,Other,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,6999,,,,,,,
6646,444457,1,4,23,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6647,444458,1,3,24,Male,Other,Other,Other,Other,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,6999,,,,,,,
6648,444459,1,3,28,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6649,444460,1,2,48,Female,Other,Other,N/A,Other,45+ ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,10499,,,,,,,
6650,444462,1,2,43,Male,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,8249,,,,,,,
6651,444463,1,4,31,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6652,444464,1,2,22,Female,Passio,Passio,N/A,Passio,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2018,1499,,,,,,,
6653,444474,2,2,55,Female,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,VND 4.5m - VND 8.9m,Housewife,None Working,2018,5499,,,,,,,
6654,444516,6,4,39,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2018,8249,,,,,,,
6655,444539,6,3,29,Female,Street Coffee,Street Coffee,N/A,Street Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Housewife,None Working,2018,5499,,,,,,,
6656,444553,5,2,36,Male,Other,Other,Street Coffee,Other,35 - 39 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,5499,,,,,,,
6657,444561,1,2,26,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,6999,,,,,,,
6658,444562,3,4,31,Female,Other,Other,Other,Other,30 - 34 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2018,6999,,,,,,,
6659,444566,6,4,56,Female,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,8249,,,,,,,
6660,444568,6,3,46,Male,Street Coffee,Street Coffee,Other,Other,45+ ,VND 4.5m - VND 8.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,6999,,,,,,,
6661,444570,1,3,52,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2018,1499,,,,,,,
6662,444588,3,1,52,Female,Other,Other,N/A,Other,45+ ,VND 9m - VND 14.9m,Skilled Labor (tailor,Blue Collar,2018,10499,,,,,,,
6663,444589,3,3,26,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Professional (doctor,White Collar,2018,5499,,,,,,,
6664,444590,3,2,40,Male,Other,Street Coffee,N/A,Street Coffee,40 - 44 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,8249,,,,,,,
6665,444591,3,3,26,Female,Other,Other,N/A,Other,25 - 29 ,VND 9m - VND 14.9m,Broker/ Service provider with no employee,Self Employed - Small Business and Freelance,2018,10499,,,,,,,
6666,444592,3,4,24,Male,Other,Other,N/A,Other,20 - 24 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2018,5499,,,,,,,
6667,444593,3,2,33,Female,Other,Street Coffee,N/A,Street Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Housewife,None Working,2018,5499,,,,,,,
6668,444594,3,3,22,Female,Other,Other,N/A,Other,20 - 24 ,Under VND 4.5m,Semi-skilled labor (salesperson,Blue Collar,2018,3749,,,,,,,
6669,444595,3,5,19,Female,Other,Other,N/A,Other,16 - 19 ,Under VND 4.5m,Pupil / Student,None Working,2018,3749,,,,,,,
6670,444596,3,3,27,Male,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2018,5499,,,,,,,
6671,444597,3,3,33,Male,Street Coffee,Street Coffee,N/A,Street Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2018,8249,,,,,,,
